id;desvionum;tailnum
43642;0;N823AS
43643;0;N907EV
43644;0;N978EV
43645;0;N585SW
43646;0;N576SW
43647;0;N290SW
43648;0;N879AS
43649;0;N903EV
43650;0;N868AS
43651;0;N930EV
43652;0;N977EV
43653;0;N841AS
43654;0;N683BR
43655;0;N922EV
43656;0;N925EV
43657;0;N683BR
43658;0;N922EV
43659;0;N925EV
43660;0;N298SW
43661;0;N233SW
43662;0;N294SW
43663;0;N294SW
43664;0;N233SW
43665;0;N298SW
43666;0;N270YV
43667;0;N294SW
43668;0;N576SW
43669;0;N294SW
43670;0;N270YV
43671;0;N576SW
43672;0;N586SW
43673;0;N295UX
43674;0;N290SW
43675;0;N295UX
43676;0;N586SW
43677;0;N290SW
43678;0;N836AS
43679;0;N717EV
43680;0;N582SW
43681;0;N295UX
43682;0;N586SW
43683;0;N884AS
43684;0;N929EV
43685;0;N857AS
43686;0;N292SW
43687;0;N582SW
43688;0;N297SW
43689;0;N582SW
43690;0;N292SW
43691;0;N297SW
43692;0;N824AS
43693;0;N883AS
43694;0;N844AS
43695;0;N393SW
43696;0;N234SW
43697;0;N584SW
43698;0;N879AS
43699;0;N901EV
43700;0;N859AS
43701;0;N566SW
43702;0;N221SW
43703;0;N683BR
43704;0;N849AS
43705;0;N905EV
43706;0;N900EV
43707;0;N873AS
43708;0;N872AS
43709;0;N578SW
43710;0;N294SW
43711;0;N226SW
43712;0;N847AS
43713;0;N840AS
43714;0;N909EV
43715;0;N881AS
43716;0;N868AS
43717;0;N909EV
43718;0;N868AS
43719;0;N881AS
43720;0;N659CA
43721;0;N707EV
43722;0;N331CA
43723;0;N297SW
43724;0;N562SW
43725;0;N583SW
43726;0;N973EV
43727;0;N901EV
43728;0;N298SW
43729;0;N295UX
43730;0;N872AS
43731;0;N885AS
43732;0;N837AS
43733;0;N682BR
43734;0;N825AS
43735;0;N224SW
43736;0;N226SW
43737;0;N226SW
43738;0;N224SW
43739;0;N901EV
43740;0;N859AS
43741;0;N284YV
43742;0;N308SW
43743;0;N585SW
43744;0;N585SW
43745;0;N226SW
43746;0;N292SW
43747;0;N292SW
43748;0;N226SW
43749;0;N585SW
43750;0;N977EV
43751;0;N977EV
43752;0;N393SW
43753;0;N298SW
43754;0;N825AS
43755;0;N853AS
43756;0;N562SW
43757;0;N562SW
43758;0;N297SW
43758;1;
43759;0;N576SW
43760;0;N224SW
43761;0;N292UX
43762;0;N853AS
43763;0;N576SW
43764;0;N294SW
43765;0;N224SW
43766;0;N708EV
43767;0;N659CA
43768;0;N562SW
43769;0;N292UX
43770;0;N582SW
43771;0;N824AS
43772;0;N883AS
43773;0;N824AS
43774;0;N393SW
43775;0;N226SW
43776;0;N292SW
43777;0;N973EV
43778;0;N885AS
43779;0;N925EV
43780;0;N838AS
43781;0;N220SW
43782;0;N220SW
43783;0;N295SW
43784;0;N295SW
43785;0;N220SW
43786;0;N220SW
43787;0;N900EV
43788;0;N842AS
43789;0;N884AS
43790;0;N900EV
43791;0;N884AS
43792;0;N578SW
43793;0;N288SW
43794;0;N569SW
43795;0;N709EV
43796;0;N716EV
43797;0;N740EV
43798;0;N709EV
43799;0;N740EV
43800;0;N681BR
43801;0;N932EV
43802;0;N926EV
43803;0;N297SW
43804;0;N234SW
43805;0;N842AS
43806;0;N876AS
43807;0;N845AS
43808;0;N220SW
43809;0;N226SW
43810;0;N581SW
43811;0;N876AS
43812;0;N932EV
43813;0;N932EV
43814;0;N876AS
43815;0;N220SW
43816;0;N565SW
43817;0;N220SW
43818;0;N889AS
43819;0;N885AS
43820;0;N851AS
43821;0;N885AS
43822;0;N889AS
43823;0;N851AS
43824;0;N585SW
43825;0;N299SW
43826;0;N923EV
43827;0;N886AS
43828;0;N879AS
43829;0;N879AS
43830;0;N886AS
43831;0;N308SW
43832;0;N569SW
43833;0;N299SW
43834;0;N924EV
43835;0;N845AS
43836;0;N920EV
43837;0;N308SW
43838;0;N235SW
43839;0;N581SW
43840;0;N561SW
43841;0;N233SW
43842;0;N295SW
43843;0;N920EV
43844;0;N845AS
43845;0;N824AS
43846;0;N835AS
43847;0;N914EV
43848;0;N566SW
43849;0;N295SW
43850;0;N566SW
43851;0;N708EV
43852;0;N752EV
43853;0;N393SW
43854;0;N235SW
43855;0;N565SW
43856;0;N859AS
43857;0;N220SW
43858;0;N562SW
43859;0;N295SW
43860;0;N562SW
43861;0;N976EV
43862;0;N920EV
43863;0;N821AS
43864;0;N586SW
43865;0;N295UX
43866;0;N683BR
43867;0;N830AS
43868;0;N972EV
43869;0;N585SW
43870;0;N829AS
43871;0;N847AS
43872;0;N681BR
43873;0;N835AS
43874;0;N870AS
43875;0;N870AS
43876;0;N835AS
43877;0;N297SW
43878;0;N562SW
43879;0;N885AS
43880;0;N578SW
43881;0;N235SW
43882;0;N234SW
43883;0;N580SW
43884;0;N580SW
43885;0;N821AS
43886;0;N355CA
43887;0;N724EV
43888;0;N710EV
43889;0;N858AS
43890;0;N821AS
43891;0;N582SW
43892;0;N295UX
43893;0;N564SW
43894;0;N564SW
43895;0;N295UX
43896;0;N582SW
43897;0;N684BR
43898;0;N929EV
43899;0;N921EV
43900;0;N929EV
43901;0;N921EV
43902;0;N684BR
43903;0;N576SW
43904;0;N290SW
43905;0;N576SW
43906;0;N290SW
43907;0;N716EV
43908;0;N718EV
43909;0;N586SW
43910;0;N298SW
43911;0;N288SW
43912;0;N292SW
43913;0;N393SW
43914;0;N576SW
43915;0;N576SW
43916;0;N393SW
43917;0;N292SW
43918;0;N584SW
43919;0;N393SW
43920;0;N234SW
43921;0;N723EV
43922;0;N723EV
43923;0;N221SW
43924;0;N235SW
43925;0;N297SW
43926;0;N850AS
43927;0;N908EV
43928;0;N923EV
43929;0;N297SW
43930;0;N294SW
43931;0;N295SW
43932;0;N978EV
43933;0;N923EV
43934;0;N927EV
43935;0;N578SW
43936;0;N290SW
43937;0;N849AS
43938;0;N907EV
43939;0;N922EV
43940;0;N576SW
43941;0;N234SW
43942;0;N925EV
43943;0;N929EV
43944;0;N930EV
43945;0;N566SW
43946;0;N562SW
43947;0;N578SW
43948;0;N220SW
43949;0;N581SW
43950;0;N292SW
43950;1;
43951;0;N758EV
43952;0;N752EV
43953;0;N758EV
43954;0;N584SW
43955;0;N582SW
43956;0;N919EV
43957;0;N920EV
43958;0;N876AS
43959;0;N872AS
43960;0;N909EV
43961;0;N825AS
43962;0;N680BR
43963;0;N872AS
43964;0;N909EV
43965;0;N270YV
43966;0;N292SW
43967;0;N270YV
43968;0;N584SW
43969;0;N295UX
43970;0;N868AS
43971;0;N722EV
43972;0;N659CA
43973;0;N565SW
43974;0;N582SW
43975;0;N292UX
43976;0;N284YV
43977;0;N583SW
43978;0;N855AS
43979;0;N883AS
43980;0;N977EV
43981;0;N977EV
43982;0;N855AS
43983;0;N883AS
43984;0;N583SW
43985;0;N308SW
43986;0;N299SW
43987;0;N233SW
43988;0;N308SW
43989;0;N288SW
43990;0;N569SW
43991;0;N234SW
43992;0;N730EV
43993;0;N751EV
43994;0;N755EV
43995;0;N226SW
43996;0;N284YV
43997;0;N234SW
43998;0;N753EV
43999;0;N723EV
44000;0;N718EV
44001;0;N836AS
44002;0;N578SW
44003;0;N584SW
44004;0;N270YV
44005;0;N921EV
44006;0;N836AS
44007;0;N821AS
44008;0;N921EV
44009;0;N284YV
44010;0;N224SW
44011;0;N299SW
44012;0;N288SW
44013;0;N760EV
44014;0;N754EV
44015;0;N379CA
44016;0;N754EV
44017;0;N708EV
44018;0;N379CA
44019;0;N585SW
44020;0;N308SW
44021;0;N583SW
44022;0;N847AS
44023;0;N829AS
44024;0;N972EV
44025;0;N755EV
44026;0;N921EV
44027;0;N755EV
44028;0;N852AS
44029;0;N234SW
44030;0;N224SW
44031;0;N284YV
44032;0;N284YV
44033;0;N224SW
44034;0;N234SW
44035;0;N821AS
44036;0;N355CA
44037;0;N724EV
44038;0;N292UX
44039;0;N284YV
44040;0;N284YV
44041;0;N583SW
44042;0;N292UX
44043;0;N295UX
44044;0;N872AS
44045;0;N900EV
44046;0;N873AS
44047;0;N585SW
44048;0;N223SW
44049;0;N308SW
44050;0;N884AS
44051;0;N584SW
44052;0;N298SW
44053;0;N288SW
44054;0;N754EV
44055;0;N760EV
44056;0;N379CA
44057;0;N308SW
44058;0;N566SW
44059;0;N233SW
44060;0;N290SW
44061;0;N578SW
44062;0;N937EV
44063;0;N873AS
44064;0;N885AS
44065;0;N585SW
44066;0;N868AS
44067;0;N909EV
44068;0;N881AS
44069;0;N881AS
44070;0;N868AS
44071;0;N299SW
44072;0;N308SW
44073;0;N583SW
44074;0;N584SW
44075;0;N585SW
44076;0;N393SW
44077;0;N683BR
44078;0;N825AS
44079;0;N909EV
44080;0;N909EV
44081;0;N681BR
44082;0;N825AS
44083;0;N585SW
44084;0;N308SW
44085;0;N583SW
44086;0;N840AS
44087;0;N850AS
44088;0;N858AS
44089;0;N292UX
44090;0;N564SW
44091;0;N295UX
44092;0;N564SW
44093;0;N292UX
44094;0;N295UX
44095;0;N584SW
44096;0;N295UX
44097;0;N932EV
44098;0;N924EV
44099;0;N582SW
44100;0;N578SW
44101;0;N233SW
44102;0;N848AS
44103;0;N830AS
44104;0;N926EV
44105;0;N292SW
44106;0;N297SW
44107;0;N824AS
44108;0;N835AS
44109;0;N914EV
44110;0;N308SW
44111;0;N288SW
44112;0;N224SW
44113;0;N845AS
44114;0;N932EV
44115;0;N877AS
44116;0;N879AS
44117;0;N873AS
44118;0;N973EV
44119;0;N576SW
44120;0;N234SW
44121;0;N308SW
44122;0;N308SW
44123;0;N234SW
44124;0;N576SW
44125;0;N759EV
44126;0;N758EV
44127;0;N709EV
44128;0;N223SW
44129;0;N234SW
44130;0;N299SW
44131;0;N295UX
44132;0;N586SW
44133;0;N821AS
44134;0;N886AS
44135;0;N290SW
44136;0;N583SW
44137;0;N580SW
44138;0;N718EV
44139;0;N723EV
44140;0;N836AS
44141;0;N583SW
44142;0;N292UX
44143;0;N284YV
44144;0;N852AS
44145;0;N683BR
44146;0;N292UX
44147;0;N284YV
44148;0;N586SW
44149;0;N914EV
44150;0;N683BR
44151;0;N900EV
44152;0;N872AS
44153;0;N643AS
44154;0;N234SW
44155;0;N284YV
44156;0;N226SW
44157;0;N914EV
44158;0;N835AS
44159;0;N824AS
44160;0;N290SW
44161;0;N582SW
44162;0;N295UX
44163;0;N717EV
44164;0;N758EV
44165;0;N758EV
44166;0;N284YV
44167;0;N226SW
44168;0;N903EV
44169;0;N972EV
44170;0;N582SW
44171;0;N565SW
44172;0;N578SW
44173;0;N355CA
44174;0;N738EV
44175;0;N561SW
44176;0;N581SW
44177;0;N581SW
44178;0;N927EV
44179;0;N889AS
44180;0;N929EV
44181;0;N220SW
44182;0;N284YV
44183;0;N830AS
44184;0;N848AS
44185;0;N926EV
44186;0;N292UX
44187;0;N562SW
44188;0;N905EV
44189;0;N974EV
44190;0;N569SW
44191;0;N234SW
44192;0;N270YV
44193;0;N298SW
44194;0;N849AS
44195;0;N836AS
44196;0;N830AS
44197;0;N562SW
44198;0;N292UX
44199;0;N980EV
44200;0;N877AS
44201;0;N920EV
44202;0;N877AS
44203;0;N980EV
44204;0;N920EV
44205;0;N906SW
44206;0;N284YV
44207;0;N226SW
44208;0;N284YV
44209;0;N906SW
44210;0;N226SW
44211;0;N880AS
44212;0;N971EV
44213;0;N834AS
44214;0;N852AS
44215;0;N683BR
44216;0;N860AS
44217;0;N234SW
44218;0;N393SW
44219;0;N569SW
44220;0;N825AS
44221;0;N909EV
44222;0;N929EV
44223;0;N867AS
44224;0;N922EV
44225;0;N578SW
44226;0;N235SW
44227;0;N578SW
44228;0;N235SW
44229;0;N879AS
44230;0;N832AS
44231;0;N853AS
44232;0;N832AS
44233;0;N879AS
44234;0;N853AS
44235;0;N833AS
44236;0;N760EV
44237;0;N754EV
44238;0;N827AS
44239;0;N753EV
44240;0;N751EV
44241;0;N753EV
44242;0;N738EV
44243;0;N707EV
44244;0;N641AS
44245;0;N635AS
44246;0;N879AS
44247;0;N659CA
44248;0;N722EV
44249;0;N709EV
44250;0;N833AS
44251;0;N707EV
44252;0;N833AS
44253;0;N379CA
44254;0;N723EV
44255;0;N926EV
44256;0;N680BR
44257;0;N920EV
44258;0;N927EV
44259;0;N834AS
44260;0;N751EV
44261;0;N317CA
44262;0;N317CA
44263;0;N751EV
44264;0;N761ND
44265;0;N738EV
44266;0;N717EV
44267;0;N331CA
44268;0;N355CA
44269;0;N917EV
44270;0;N857AS
44271;0;N924EV
44272;0;N924EV
44273;0;N917EV
44274;0;N932EV
44275;0;N976EV
44276;0;N835AS
44277;0;N877AS
44278;0;N976EV
44279;0;N904EV
44280;0;N931EV
44281;0;N901EV
44282;0;N901EV
44283;0;N827AS
44284;0;N683BR
44285;0;N659CA
44286;0;N331CA
44287;0;N877AS
44288;0;N331CA
44289;0;N659CA
44290;0;N838AS
44291;0;N921EV
44292;0;N876AS
44293;0;N858AS
44294;0;N710EV
44295;0;N710EV
44296;0;N684BR
44297;0;N878AS
44298;0;N981EV
44299;0;N681BR
44300;0;N873AS
44301;0;N922EV
44302;0;N977EV
44303;0;N759EV
44304;0;N709EV
44305;0;N748EV
44306;0;N583SW
44307;0;N233SW
44308;0;N308SW
44309;0;N298SW
44310;0;N270YV
44311;0;N294SW
44312;0;N224SW
44313;0;N295UX
44314;0;N224SW
44315;0;N294SW
44316;0;N295UX
44317;0;N295SW
44318;0;N297SW
44319;0;N297SW
44320;0;N586SW
44321;0;N295SW
44322;0;N584SW
44323;0;N234SW
44324;0;N393SW
44325;0;N270YV
44326;0;N270YV
44327;0;N308SW
44328;0;N234SW
44329;0;N284YV
44330;0;N234SW
44331;0;N284YV
44332;0;N308SW
44333;0;N299SW
44334;0;N299SW
44335;0;N561SW
44336;0;N581SW
44337;0;N292UX
44338;0;N580SW
44339;0;N564SW
44340;0;N567SW
44341;0;N881AS
44342;0;N861AS
44343;0;N288SW
44344;0;N224SW
44345;0;N224SW
44346;0;N288SW
44347;0;N928EV
44348;0;N833AS
44349;0;N288SW
44350;0;N224SW
44351;0;N308SW
44352;0;N224SW
44353;0;N288SW
44354;0;N308SW
44355;0;N825AS
44356;0;N844AS
44357;0;N288SW
44358;0;N299SW
44359;0;N224SW
44360;0;N224SW
44361;0;N299SW
44362;0;N288SW
44363;0;N842AS
44364;0;N850AS
44365;0;N907EV
44366;0;N299SW
44367;0;N288SW
44368;0;N299SW
44369;0;N288SW
44370;0;N720EV
44371;0;N354CA
44372;0;N723EV
44373;0;N723EV
44374;0;N379CA
44375;0;N567SW
44376;0;N393SW
44377;0;N875AS
44378;0;N317CA
44379;0;N355CA
44380;0;N584SW
44381;0;N578SW
44382;0;N585SW
44383;0;N585SW
44384;0;N578SW
44385;0;N584SW
44386;0;N880AS
44387;0;N355CA
44388;0;N717EV
44389;0;N233SW
44390;0;N288SW
44391;0;N294SW
44392;0;N288SW
44393;0;N931EV
44394;0;N919EV
44395;0;N564SW
44396;0;N567SW
44397;0;N586SW
44398;0;N564SW
44399;0;N567SW
44400;0;N586SW
44401;0;N904EV
44402;0;N979EV
44403;0;N686BR
44404;0;N904EV
44405;0;N979EV
44406;0;N233SW
44407;0;N288SW
44408;0;N759EV
44409;0;N754EV
44410;0;N331CA
44411;0;N331CA
44412;0;N759EV
44413;0;N754EV
44414;0;N292SW
44415;0;N297SW
44416;0;N292SW
44417;0;N297SW
44418;0;N878AS
44419;0;N914EV
44420;0;N929EV
44421;0;N929EV
44422;0;N928EV
44423;0;N877AS
44424;0;N235SW
44425;0;N565SW
44426;0;N216SW
44427;0;N921EV
44428;0;N838AS
44429;0;N876AS
44430;0;N294SW
44431;0;N561SW
44432;0;N565SW
44433;0;N565SW
44434;0;N561SW
44435;0;N294SW
44436;0;N901EV
44437;0;N355CA
44438;0;N717EV
44439;0;N880AS
44440;0;N569SW
44441;0;N585SW
44442;0;N569SW
44443;0;N585SW
44444;0;N569SW
44445;0;N569SW
44446;0;N740EV
44447;0;N738EV
44448;0;N576SW
44449;0;N233SW
44450;0;N224SW
44451;0;N925EV
44452;0;N977EV
44453;0;N925EV
44454;0;N977EV
44455;0;N290SW
44456;0;N585SW
44457;0;N584SW
44458;0;N752EV
44459;0;N740EV
44460;0;N707EV
44461;0;N582SW
44462;0;N308SW
44463;0;N297SW
44464;0;N724EV
44465;0;N390CA
44466;0;N585SW
44467;0;N578SW
44468;0;N585SW
44469;0;N578SW
44470;0;N355CA
44471;0;N718EV
44472;0;N331CA
44473;0;N294SW
44474;0;N583SW
44475;0;N218SW
44476;0;N740EV
44477;0;N707EV
44478;0;N752EV
44479;0;N292SW
44480;0;N226SW
44481;0;N290SW
44482;0;N292SW
44483;0;N226SW
44484;0;N724EV
44485;0;N390CA
44486;0;N583SW
44487;0;N290SW
44488;0;N290SW
44489;0;N583SW
44490;0;N331CA
44491;0;N718EV
44492;0;N355CA
44493;0;N562SW
44494;0;N290SW
44495;0;N581SW
44496;0;N564SW
44497;0;N223SW
44498;0;N295UX
44499;0;N586SW
44500;0;N578SW
44501;0;N578SW
44502;0;N586SW
44503;0;N224SW
44504;0;N233SW
44505;0;N297SW
44506;0;N308SW
44507;0;N582SW
44508;0;N564SW
44509;0;N295UX
44510;0;N223SW
44511;0;N288SW
44512;0;N294SW
44513;0;N233SW
44514;0;N298SW
44515;0;N294SW
44516;0;N218SW
44517;0;N218SW
44518;0;N298SW
44519;0;N583SW
44520;0;N580SW
44521;0;N567SW
44522;0;N580SW
44523;0;N580SW
44524;0;N567SW
44525;0;N580SW
44526;0;N580SW
44527;0;N567SW
44528;0;N580SW
44529;0;N567SW
44530;0;N580SW
44531;0;N580SW
44532;0;N223SW
44533;0;N292UX
44534;0;N218SW
44535;0;N292SW
44536;0;N562SW
44537;0;N235SW
44538;0;N562SW
44539;0;N292SW
44540;0;N235SW
44541;0;N290SW
44542;0;N218SW
44543;0;N583SW
44544;0;N298SW
44545;0;N292UX
44546;0;N567SW
44547;0;N576SW
44548;0;N284YV
44549;0;N578SW
44550;0;N578SW
44551;0;N576SW
44552;0;N284YV
44553;0;N297SW
44554;0;N295SW
44555;0;N583SW
44556;0;N297SW
44557;0;N299SW
44558;0;N582SW
44559;0;N567SW
44560;0;N292UX
44561;0;N298SW
44562;0;N233SW
44563;0;N292SW
44564;0;N224SW
44565;0;N292SW
44566;0;N233SW
44567;0;N224SW
44568;0;N585SW
44569;0;N566SW
44570;0;N566SW
44571;0;N585SW
44572;0;N233SW
44573;0;N290SW
44574;0;N562SW
44575;0;N581SW
44576;0;N393SW
44577;0;N393SW
44578;0;N581SW
44579;0;N566SW
44580;0;N565SW
44581;0;N270YV
44582;0;N270YV
44583;0;N565SW
44584;0;N585SW
44585;0;N586SW
44586;0;N295SW
44587;0;N235SW
44588;0;N270YV
44589;0;N235SW
44590;0;N295SW
44591;0;N297SW
44592;0;N308SW
44593;0;N582SW
44594;0;N226SW
44595;0;N220SW
44596;0;N220SW
44597;0;N226SW
44598;0;N567SW
44599;0;N393SW
44600;0;N223SW
44601;0;N566SW
44602;0;N234SW
44603;0;N566SW
44604;0;N234SW
44605;0;N223SW
44606;0;N223SW
44607;0;N564SW
44608;0;N566SW
44609;0;N216SW
44610;0;N298SW
44611;0;N583SW
44612;0;N218SW
44613;0;N292SW
44614;0;N226SW
44615;0;N586SW
44616;0;N586SW
44617;0;N226SW
44618;0;N292SW
44619;0;N568SW
44620;0;N223SW
44621;0;N567SW
44622;0;N580SW
44623;0;N580SW
44624;0;N218SW
44625;0;N223SW
44626;0;N564SW
44627;0;N298SW
44628;0;N583SW
44629;0;N218SW
44630;0;N586SW
44631;0;N284YV
44632;0;N298SW
44633;0;N218SW
44634;0;N586SW
44635;0;N298SW
44636;0;N564SW
44637;0;N223SW
44638;0;N295UX
44639;0;N223SW
44640;0;N299SW
44641;0;N564SW
44642;0;N223SW
44643;0;N564SW
44644;0;N586SW
44645;0;N218SW
44646;0;N218SW
44647;0;N586SW
44648;0;N580SW
44649;0;N583SW
44650;0;N290SW
44651;0;N218SW
44652;0;N298SW
44653;0;N294SW
44654;0;N218SW
44655;0;N586SW
44656;0;N218SW
44657;0;N583SW
44658;0;N270YV
44659;0;N567SW
44660;0;N218SW
44661;0;N393SW
44662;0;N393SW
44663;0;N218SW
44664;0;N567SW
44665;0;N223SW
44666;0;N586SW
44667;0;N586SW
44668;0;N223SW
44669;0;N221SW
44670;0;N581SW
44671;0;N235SW
44672;0;N235SW
44673;0;N581SW
44674;0;N221SW
44675;0;N578SW
44676;0;N562SW
44677;0;N566SW
44678;0;N562SW
44679;0;N578SW
44680;0;N566SW
44681;0;N565SW
44682;0;N561SW
44683;0;N294SW
44684;0;N294SW
44685;0;N561SW
44686;0;N565SW
44687;0;N292SW
44688;0;N235SW
44689;0;N235SW
44690;0;N292SW
44691;0;N567SW
44692;0;N580SW
44693;0;N580SW
44694;0;N561SW
44695;0;N562SW
44696;0;N292SW
44697;0;N561SW
44698;0;N292SW
44699;0;N562SW
44700;0;N561SW
44701;0;N295SW
44702;0;N235SW
44703;0;N295SW
44704;0;N561SW
44705;0;N235SW
44706;0;N218SW
44707;0;N223SW
44708;0;N292UX
44709;0;N583SW
44710;0;N218SW
44711;0;N270YV
44712;0;N224SW
44713;0;N576SW
44714;0;N233SW
44715;0;N224SW
44716;0;N233SW
44717;0;N294SW
44718;0;N561SW
44719;0;N584SW
44720;0;N295UX
44721;0;N297SW
44722;0;N297SW
44723;0;N584SW
44724;0;N295UX
44725;0;N586SW
44726;0;N567SW
44727;0;N223SW
44728;0;N393SW
44729;0;N586SW
44730;0;N567SW
44731;0;N567SW
44732;0;N564SW
44733;0;N586SW
44734;0;N270YV
44735;0;N578SW
44736;0;N562SW
44737;0;N566SW
44738;0;N562SW
44739;0;N578SW
44740;0;N566SW
44741;0;N580SW
44742;0;N580SW
44743;0;N308SW
44744;0;N218SW
44745;0;N218SW
44746;0;N284YV
44747;0;N308SW
44748;0;N223SW
44749;0;N223SW
44750;0;N564SW
44751;0;N295UX
44752;0;N298SW
44753;0;N297SW
44754;0;N297SW
44755;0;N298SW
44756;0;N295UX
44757;0;N284YV
44758;0;N567SW
44759;0;N580SW
44760;0;N223SW
44761;0;N568SW
44762;0;N218SW
44763;0;N583SW
44764;0;N298SW
44765;0;N565SW
44766;0;N567SW
44767;0;N295UX
44768;0;N586SW
44769;0;N218SW
44770;0;N290SW
44771;0;N583SW
44772;0;N564SW
44773;0;N223SW
44774;0;N299SW
44775;0;N223SW
44776;0;N564SW
44777;0;N944SW
44778;0;N927SW
44779;0;N953SW
44780;0;N927SW
44781;0;N953SW
44782;0;N944SW
44783;0;N979SW
44784;0;N709BR
44785;0;N957SW
44786;0;N930SW
44787;0;N945SW
44788;0;N699BR
44789;0;N699BR
44790;0;N945SW
44791;0;N930SW
44792;0;N778SK
44793;0;N707SK
44794;0;N707SK
44795;0;N465SW
44796;0;N956SW
44797;0;N982SW
44798;0;N766SK
44799;0;N707SK
44800;0;N707SK
44801;0;N778SK
44802;0;N919SW
44803;0;N909SW
44804;0;N973SW
44805;0;N909SW
44806;0;N919SW
44807;0;N743SK
44808;0;N743SK
44809;0;N945SW
44810;0;N978SW
44811;0;N926SW
44812;0;N953SW
44813;0;N930SW
44814;0;N961SW
44815;0;N716SK
44816;0;N740SK
44817;0;N443SW
44818;0;N978SW
44819;0;N971SW
44820;0;N969SW
44821;0;N969SW
44822;0;N971SW
44823;0;N978SW
44824;0;N750SK
44825;0;N760SK
44826;0;N743SK
44827;0;N927SW
44828;0;N951SW
44829;0;N936SW
44830;0;N979SW
44831;0;N963SW
44832;0;N946SW
44833;0;N910SW
44834;0;N776SK
44835;0;N935SW
44836;0;N705SK
44837;0;N751SK
44838;0;N951SW
44839;0;N962SW
44840;0;N962SW
44841;0;N951SW
44842;0;N752SK
44843;0;N718SK
44844;0;N466SW
44845;0;N979SW
44846;0;N724SK
44847;0;N776SK
44848;0;N710SK
44849;0;N956SW
44850;0;N924SW
44851;0;N771SK
44852;0;N712SK
44853;0;N962SW
44854;0;N982SW
44855;0;N924SW
44856;0;N979SW
44857;0;N971SW
44858;0;N443SW
44859;0;N417SW
44860;0;N983SW
44861;0;N916SW
44862;0;N417SW
44863;0;N709BR
44864;0;N962SW
44865;0;N923SW
44866;0;N744SK
44867;0;N744SK
44868;0;N710SK
44869;0;N724SK
44870;0;N708SK
44871;0;N956SW
44872;0;N961SW
44873;0;N916SW
44874;0;N939SW
44875;0;N961SW
44876;0;N916SW
44877;0;N939SW
44878;0;N718SK
44879;0;N718SK
44880;0;N709BR
44881;0;N406SW
44882;0;N709BR
44883;0;N709BR
44884;0;N709BR
44885;0;N406SW
44886;0;N738SK
44887;0;N742SK
44888;0;N935SW
44889;0;N962SW
44890;0;N745SK
44891;0;N918SW
44892;0;N916SW
44893;0;N932SW
44894;0;N979SW
44895;0;N982SW
44896;0;N924SW
44897;0;N946SW
44898;0;N909SW
44899;0;N946SW
44900;0;N760SK
44901;0;N709BR
44902;0;N908SW
44903;0;N702SK
44904;0;N709BR
44905;0;N937SW
44906;0;N417SW
44907;0;N765SK
44908;0;N713SK
44909;0;N751SK
44910;0;N752SK
44911;0;N932SW
44912;0;N913SW
44913;0;N955SW
44914;0;N955SW
44915;0;N978SW
44916;0;N465SW
44917;0;N744SK
44918;0;N930SW
44919;0;N923SW
44920;0;N765SK
44921;0;N951SW
44922;0;N930SW
44923;0;N951SW
44924;0;N930SW
44925;0;N962SW
44926;0;N962SW
44927;0;N930SW
44928;0;N953SW
44929;0;N758SK
44930;0;N774SK
44931;0;N943SW
44932;0;N969SW
44933;0;N969SW
44934;0;N928SW
44935;0;N959SW
44936;0;N919SW
44937;0;N930SW
44938;0;N912SW
44939;0;N908SW
44940;0;N908SW
44941;0;N912SW
44942;0;N751SK
44943;0;N705SK
44944;0;N930SW
44945;0;N716SK
44946;0;N716SK
44947;0;N756SK
44948;0;N961SW
44949;0;N919SW
44950;0;N716SK
44951;0;N716SK
44952;0;N713SK
44953;0;N713SK
44954;0;N774SK
44955;0;N918SW
44956;0;N918SW
44957;0;N774SK
44958;0;N406SW
44959;0;N930SW
44960;0;N982SW
44961;0;N932SW
44962;0;N919SW
44963;0;N959SW
44964;0;N930SW
44965;0;N712SK
44966;0;N962SW
44967;0;N771SK
44968;0;N703SK
44969;0;N969SW
44970;0;N703SK
44971;0;N755SK
44972;0;N709SK
44973;0;N980SW
44974;0;N957SW
44975;0;N983SW
44976;0;N983SW
44977;0;N957SW
44978;0;N980SW
44979;0;N946SW
44980;0;N963SW
44981;0;N713SK
44982;0;N758SK
44983;0;N702SK
44984;0;N957SW
44985;0;N957SW
44986;0;N766SK
44987;0;N908SW
44988;0;N913SW
44989;0;N758SK
44990;0;N978SW
44991;0;N910SW
44992;0;N776SK
44993;0;N712SK
44994;0;N728SK
44995;0;N774SK
44996;0;N732SK
44997;0;N776SK
44998;0;N758SK
44999;0;N713SK
45000;0;N744SK
45001;0;N702SK
45002;0;N702SK
45003;0;N712SK
45004;0;N971SW
45005;0;N971SW
45006;0;N936SW
45007;0;N951SW
45008;0;N910SW
45009;0;N716SK
45010;0;N730SK
45011;0;N732SK
45012;0;N943SW
45013;0;N955SW
45014;0;N955SW
45015;0;N943SW
45016;0;N406SW
45017;0;N956SW
45018;0;N699BR
45019;0;N778SK
45020;0;N778SK
45021;0;N923SW
45022;0;N962SW
45023;0;N762SK
45024;0;N774SK
45025;0;N703SK
45026;0;N774SK
45027;0;N762SK
45028;0;N703SK
45029;0;N937SW
45030;0;N957SW
45031;0;N698BR
45032;0;N973SW
45033;0;N920SW
45034;0;N973SW
45035;0;N979SW
45036;0;N919SW
45037;0;N712SK
45038;0;N715SK
